artifact_id,artifact_type,path,mutation_types,environments,risk_level,autonomy_mode,intent,confidence,canonical_status,owner_status,evidence_status,blocked_claims,next_action,matched_terms
de72d95abef6,script,scripts/governance/validate_mutual_fund_enrichment_quality.py,"database,broker_order",prod,medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:database | broker_order:ORDER
1f544d0d5a27,script,scripts/governance/validate_mutual_fund_nav_slo.py,configuration,"prod,staging,test",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,configuration:config | configuration:secret
77493c28422f,script,scripts/governance/validate_news_path_slo.py,configuration,"prod,staging,test",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,configuration:config
d21956ad7c35,script,scripts/governance/validate_no_redundant_code.py,database,prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Drop
88744c88b58e,script,scripts/governance/validate_payoff_parity_contract.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
92c826af0e23,script,scripts/governance/validate_performance_budget_matrix.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
0e9a2c701aea,script,scripts/governance/validate_performance_regression.py,"database,configuration","prod,staging,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:drop | configuration:config
e9e1433ca503,script,scripts/governance/validate_persona_acceptance.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
3a56cbe1c704,script,scripts/governance/validate_release_evidence_index.py,deployment,prod,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,deployment:release
407a98c9bb6a,script,scripts/governance/validate_runtime_invariant_catalog.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
6220cbafaf9f,script,scripts/governance/validate_security_isolation_inventory.py,none_detected,"prod,test",low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
2bf020adaeb0,script,scripts/governance/validate_service_boundary_ownership.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,present,missing,cannot claim evidence-backed safety,attach or generate validation and rollback evidence,
7307b19798d7,script,scripts/governance/validate_slo_runbook_binding.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
869757f2b475,script,scripts/governance/validate_strategy_coverage_matrix.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
4fa8709d986e,script,scripts/governance/validate_strict_sdk_provider_contracts.py,"database,configuration","prod,staging,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | configuration:config | configuration:secrets
eb087e25d049,script,scripts/governance/validate_support_resistance_contract.py,"database,infrastructure,runtime_shell","prod,staging,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:database | database:insert | infrastructure:docker | runtime_shell:exec
626d93e8dfc3,script,scripts/governance/validate_support_service_contract.py,"infrastructure,configuration,runtime_shell","prod,staging,test",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,infrastructure:docker | configuration:config | runtime_shell:exec
e995fe7fc819,script,scripts/governance/validate_support_workflow_contract.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
fd5251b8fff5,script,scripts/governance/validate_tenant_negative_path_matrix.py,none_detected,"prod,test",low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
f76fa585e724,script,scripts/governance/validate_trading_trust_release_gate.py,"deployment,database,infrastructure,configuration,broker_order,runtime_shell","prod,staging",critical,blocked,operational_mutation,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:release | database:update | infrastructure:docker | configuration:Secret | broker_order:Broker | broker_order:order | broker_order:trading | runtime_shell:exec
9d0eb5b80994,script,scripts/governance_checks.py,"database,configuration,broker_order",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:Database | configuration:credentials | broker_order:ORDER
8bd7a9f06c20,script,scripts/infra_replay_preflight.py,"infrastructure,configuration",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:config
99c23bb9563c,script,scripts/internal_api_key_audit.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
e96bbf352a7f,script,scripts/load_test.py,configuration,test,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
fd011beec7ae,script,scripts/marketplace_latency_probe.py,configuration,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
677005e66f66,script,scripts/migrate_secrets_to_config_service.py,"database,configuration,queue_stream","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Migrate | database:DATABASE | database:Create | configuration:Config | configuration:Secrets | configuration:CREDENTIALS | configuration:.env | configuration:ENCRYPTION | queue_stream:REDIS
81ac53493924,script,scripts/migrate_service_configs.py,"database,configuration,broker_order,queue_stream","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Migrate | database:database | database:Insert | configuration:Config | configuration:secret | configuration:credentials | configuration:.env | broker_order:Order | broker_order:KITE | broker_order:trading | queue_stream:redis | queue_stream:streaming
1087f7ad1f75,script,scripts/monitoring/ha-smoke-tests.py,"database,configuration,broker_order,queue_stream","staging,test,dev",high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | database:delete | configuration:config | broker_order:Order | queue_stream:redis
c58ab1340c0e,script,scripts/phase2_data_coverage_validation.py,"deployment,database,configuration,broker_order","prod,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deployment | database:Database | configuration:config | configuration:secrets | broker_order:Trading
635c0d85bf9c,script,scripts/phase2_performance_baseline.py,"database,configuration,broker_order,runtime_shell","prod,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:DB | database:insert | configuration:config | configuration:secrets | broker_order:Trading | runtime_shell:exec
4f9c97ef41bb,script,scripts/phase2_verification_suite.py,"deployment,database,configuration","prod,test,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deployment | database:DB | database:insert | configuration:config | configuration:secrets
3d94eeda4c8f,script,scripts/production_checklist.py,"database,infrastructure,configuration,ai_agent","prod,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:alembic | database:migrations | database:Schema | infrastructure:docker | configuration:config | configuration:secrets | ai_agent:Claude | ai_agent:Prompt
648de2a00b36,script,scripts/qa/binance_screener_payoff_e2e.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
ea2fa05b10c4,script,scripts/qa/candle_close_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
f93088c45a8b,script,scripts/qa/check_signal_internal_api_key_acl.py,configuration,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,configuration:config
30624a2292ad,script,scripts/qa/check_signal_personal_ownership_acl.py,queue_stream,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,present,missing,cannot claim canonical operating path | cannot claim evidence-backed safety,map to canonical automation or document exception,queue_stream:stream
7d529d3c86f3,script,scripts/qa/communication_surface_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
3d33a7b7f949,script,scripts/qa/dataset_surface_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
db979913ee48,script,scripts/qa/eth_sma200_paper_strategy.py,broker_order,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,broker_order:orders
1c051a595140,script,scripts/qa/event_window_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
50806604b711,script,scripts/qa/lightweight_runtime_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
c3480899752b,script,scripts/qa/live_execution_hold_probe_strategy.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:create
db3fa6bb6a73,script,scripts/qa/live_mcx_futures_control_probe_strategy.py,"database,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:update | broker_order:orders
889561eea0bc,script,scripts/qa/live_non_contra_probe_strategy.py,"database,broker_order,ai_agent",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:update | broker_order:orders | ai_agent:autonomous
c4cd9ef25083,script,scripts/qa/live_portfolio_control_probe_script.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:update
19822b234959,script,scripts/qa/live_short_strangle_control_probe_strategy.py,"database,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:update | broker_order:orders
a92f44505cc2,script,scripts/qa/market_surface_observer_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
5055e06457cf,script,scripts/qa/options_greeks_moneyness_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
35a0028276fc,script,scripts/qa/payoff_surface_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
7317a278c8b9,script,scripts/qa/probe_support.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
0f5fb65583b7,script,scripts/qa/reconcile_gateway_routes.py,"database,configuration",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Delete | configuration:config
5f9c27d9f52d,script,scripts/qa/run_acl_account_matrix.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:DELETE | configuration:config | broker_order:orders | broker_order:trading
cd334d6fca83,script,scripts/qa/run_acl_share_gateway_regression.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:create | configuration:config | broker_order:orders | broker_order:trading
0dbd2cdfde27,script,scripts/qa/run_blocker_closure_cycle.py,"database,infrastructure,configuration,broker_order,runtime_shell",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:psql | database:DB | database:DELETE | infrastructure:docker | configuration:config | configuration:secret | broker_order:orders | broker_order:kite | broker_order:Trading | runtime_shell:shell | runtime_shell:exec
18a4458ef0f8,script,scripts/qa/run_candle_close_event_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
8ffd1eff96a1,script,scripts/qa/run_communication_surface_probe.py,"database,infrastructure,configuration,runtime_shell","prod,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:Secret | runtime_shell:exec
be377aa74564,script,scripts/qa/run_dataset_surface_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
e6e5cfd30426,script,scripts/qa/run_eth_sma200_paper_pipeline_check.py,"configuration,broker_order,queue_stream",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:Secret | broker_order:order | queue_stream:queue
99f4ec407a35,script,scripts/qa/run_event_window_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
04760ad7922b,script,scripts/qa/run_guardrail_suite.py,"database,infrastructure,configuration,queue_stream,runtime_shell","prod,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:update | infrastructure:docker | configuration:Config | configuration:.Env | queue_stream:redis | runtime_shell:shell
87a16f51d146,script,scripts/qa/run_l1_l4_catalog_timeframe_probe.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
8ab4f911313c,script,scripts/qa/run_l5_l8_l9_api_probe.py,"database,configuration",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | configuration:config | configuration:Secret
1e70aba28664,script,scripts/qa/run_l6_derivatives_probe.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
a0040d6865e4,script,scripts/qa/run_lightweight_runtime_concurrency_probe.py,"infrastructure,configuration,runtime_shell",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,infrastructure:docker | configuration:Secret | runtime_shell:exec
a83728b9e45c,script,scripts/qa/run_live_non_contra_probe.py,"configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | broker_order:order | broker_order:trading
2bdf13ab4f57,script,scripts/qa/run_live_portfolio_control_probe.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:update | configuration:config | configuration:Secret | broker_order:trading
a9620dcc7cbd,script,scripts/qa/run_live_short_strangle_control_probe.py,"configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | broker_order:trading
7e48e3206ee2,script,scripts/qa/run_live_two_execution_non_contra_probe.py,"database,infrastructure,configuration,broker_order,runtime_shell",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:database | infrastructure:docker | configuration:Secret | broker_order:ORDER | broker_order:trading | runtime_shell:exec
4777e3c623d7,script,scripts/qa/run_markdown_strategy_probe.py,"deployment,database,configuration",prod,critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deployment | database:update | configuration:Secret
f78fcb6bb78b,script,scripts/qa/run_market_surface_observer_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue | queue_stream:stream
4aae8bd0b104,script,scripts/qa/run_options_greeks_moneyness_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
97aa099fd72e,script,scripts/qa/run_payoff_surface_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
0351920b6d9f,script,scripts/qa/run_python_sdk_construct_certification.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
7e4477f0923e,script,scripts/qa/run_python_sdk_negative_path_certification.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:update | configuration:config | broker_order:broker
a18e58327c8e,script,scripts/qa/run_reference_strategy_sdk_concurrency_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
4f37ca68bdf2,script,scripts/qa/run_reference_strategy_sdk_suite.py,"configuration,broker_order,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | broker_order:orders | queue_stream:queue
feed7d485bc5,script,scripts/qa/run_regression_gate.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert
d87bd10b71fe,script,scripts/qa/run_sdk_negative_path_probe.py,"configuration,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | queue_stream:queue
d41aaa6bb26b,script,scripts/qa/run_service_taxonomy_parity.py,configuration,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
666e760eecbc,script,scripts/qa/run_signal_service_asset_coverage_probe.py,configuration,prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:Secret
98dfb6a997ad,script,scripts/qa/run_trade_data_populated_probe.py,"configuration,broker_order,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | broker_order:order | broker_order:trading | queue_stream:queue
b5d8fc3e6920,script,scripts/qa/run_trade_data_surface_probe.py,"configuration,broker_order,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | broker_order:orders | queue_stream:queue
fb6c3052e70f,script,scripts/qa/run_week1_golden_chain.py,broker_order,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,broker_order:broker | broker_order:order | broker_order:kite | broker_order:trading
8d5d966bea2b,script,scripts/qa/sdk_negative_path_probe_strategy.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
21d6e5d62b18,script,scripts/qa/service_taxonomy_parity/__init__.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
5afdccd0106a,script,scripts/qa/service_taxonomy_parity/adapters/__init__.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
e3df93b0c0b2,script,scripts/qa/service_taxonomy_parity/adapters/algo_engine.py,"infrastructure,configuration,queue_stream,ai_agent","prod,staging,test,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:Secret | queue_stream:streams | ai_agent:Agent
424e62bc3aa9,script,scripts/qa/service_taxonomy_parity/adapters/base.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
d7d1426dec9f,script,scripts/qa/service_taxonomy_parity/adapters/instrument_registry.py,none_detected,"prod,staging",low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
0c39c367ab46,script,scripts/qa/service_taxonomy_parity/adapters/order_service.py,"infrastructure,configuration,broker_order","prod,staging,test,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:Secret | broker_order:order
7a50161aecc8,script,scripts/qa/service_taxonomy_parity/adapters/signal_service.py,"infrastructure,ai_agent","prod,staging,test,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | ai_agent:Agent
9098254796d9,script,scripts/qa/service_taxonomy_parity/adapters/ticker_service.py,infrastructure,"prod,staging,test,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker
aa72334767f5,script,scripts/qa/service_taxonomy_parity/core.py,configuration,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
